lm0_x,lm0_y,lm0_z,lm1_x,lm1_y,lm1_z,lm2_x,lm2_y,lm2_z,lm3_x,lm3_y,lm3_z,lm4_x,lm4_y,lm4_z,lm5_x,lm5_y,lm5_z,lm6_x,lm6_y,lm6_z,lm7_x,lm7_y,lm7_z,lm8_x,lm8_y,lm8_z,lm9_x,lm9_y,lm9_z,lm10_x,lm10_y,lm10_z,lm11_x,lm11_y,lm11_z,lm12_x,lm12_y,lm12_z,lm13_x,lm13_y,lm13_z,lm14_x,lm14_y,lm14_z,lm15_x,lm15_y,lm15_z,lm16_x,lm16_y,lm16_z,lm17_x,lm17_y,lm17_z,lm18_x,lm18_y,lm18_z,lm19_x,lm19_y,lm19_z,lm20_x,lm20_y,lm20_z,label
0.0,0.0,0.0,-0.23925949919035366,-0.11060085635925951,-0.0544071609890133,-0.4812943799190826,-0.4923493664288225,-0.07586475064076639,-0.5116463215023639,-0.8901192500362592,-0.11174305992775069,-0.3214315129850485,-1.0784951355861823,-0.12660947885516888,-0.33974344638107384,-0.8816874806644236,0.007851031668971794,-0.47199616378818293,-1.1013900098150058,-0.10107794410764799,-0.4253476577300061,-0.8610360196111589,-0.12428718857142039,-0.3632609401049091,-0.8845276130115098,-0.11798628990508143,-0.21230657037184536,-0.9771544542577046,-0.009028483736033259,-0.3237815626487034,-1.1696359457724594,-0.14066557682216743,-0.2859735654423503,-0.7961973926158444,-0.1325225176480005,-0.25328371497204744,-0.7851185292453923,-0.08443803594023401,-0.08319912349787309,-1.0244065592608342,-0.049585872049950575,-0.19577811706325365,-1.1177610377199187,-0.19650841949117506,-0.16240312209827748,-0.7437540938705876,-0.16969655132117506,-0.10944991073442148,-0.6438731385859886,-0.09507075106269657,0.05540605293633957,-1.07912969351155,-0.09560897951346443,-0.026796717492493006,-1.4722700966424274,-0.1713438144241114,-0.10140745559996081,-1.704703241824424,-0.17421404577993438,-0.15552496744295147,-1.9616425446407617,-0.14985785203029908,ง่าย
0.0,0.0,0.0,-0.2375241261028799,-0.11348579323744648,-0.054664211078880275,-0.4787361220071648,-0.4961234112374925,-0.07835049721384466,-0.5104216394785938,-0.8944448873228908,-0.1166508228419359,-0.31841021772012246,-1.0768519170999376,-0.1340321229733234,-0.3361480587668977,-0.8832098431203209,0.00824680831328782,-0.464299209483432,-1.1096297249198475,-0.09989315974934604,-0.4216446952087671,-0.8769929057158254,-0.12231417292182004,-0.3653607101375271,-0.8994609724841923,-0.11527530118155001,-0.20892766962067738,-0.9778843061845006,-0.008828683719591373,-0.3200974757709133,-1.1699915535260146,-0.1400832735271986,-0.2872329397334393,-0.8017301989465098,-0.13207742764791722,-0.25893042923803883,-0.7907126828607204,-0.08333579663766141,-0.08194583361367744,-1.0226403118847551,-0.04952831235070083,-0.1922528051891739,-1.1084078476542136,-0.19596018939895438,-0.16192825359336488,-0.736390494114052,-0.1703700836915007,-0.11127250529830704,-0.6366963069423794,-0.09600609554964608,0.0529741613463961,-1.0731893177581957,-0.09559382063547123,-0.025637993228515395,-1.4642258257318943,-0.16878525944895456,-0.09982033730631111,-1.700010939882593,-0.170991117872953,-0.15367027170279415,-1.9601907406463792,-0.14631177216698998,ง่าย
0.0,0.0,0.0,-0.23480156323830376,-0.12235091699200087,-0.0544343100580696,-0.4742880289165531,-0.5009424166787071,-0.08109803272069309,-0.5096283386329024,-0.8975271399528783,-0.12213204195047711,-0.3200470625947556,-1.078290993699782,-0.14182128758369464,-0.32196193478670426,-0.8963700181599055,0.002291404475308727,-0.450884621709191,-1.1364581790531958,-0.10884847858246378,-0.4162521409675681,-0.8855492450548731,-0.13231908185325938,-0.36746916870998725,-0.8904366742484817,-0.12518345095786876,-0.1949171863195262,-0.9806901447741693,-0.015508445729393186,-0.3128563481766221,-1.1847303699090033,-0.14900911021200883,-0.284056556767448,-0.8144643838453242,-0.14176387033583437,-0.25500350544988565,-0.7946419256310868,-0.09344407275596175,-0.06934491693509288,-1.0189165621965268,-0.05645983760211828,-0.1862860561724343,-1.1115275009559857,-0.20232894556404704,-0.15829190726029668,-0.7386162882049339,-0.17690027082005425,-0.10659522846053711,-0.6371130450178575,-0.10319483923632887,0.06357960123211907,-1.0661255890619123,-0.10268533250506784,-0.01613639012452181,-1.462672769801587,-0.17581472082511007,-0.09246503020646933,-1.700652866649735,-0.17919519775733816,-0.14765377351227513,-1.9606432382764907,-0.15568057079152975,ง่าย
0.0,0.0,0.0,-0.2407862578002458,-0.11755301960430081,-0.052694660818343675,-0.4761421599967497,-0.4937491718775939,-0.07589123343183225,-0.5062671044308553,-0.8839880303522737,-0.1137304690841988,-0.3170021884547694,-1.0571719269394841,-0.12996902403983698,-0.3294729923794184,-0.8904023992189413,0.003634772390474268,-0.46713977936920864,-1.1067760273979357,-0.10879746525002468,-0.42466307142582854,-0.8613601943990786,-0.1329502906882758,-0.3629326935691363,-0.8734580321076394,-0.1256943482365931,-0.20157605135724616,-0.9793524040682937,-0.01491079051275023,-0.3202524387039042,-1.1674791230352608,-0.14829087513856026,-0.28633079569752795,-0.7973554539305543,-0.13944925493545102,-0.253398041329451,-0.7902203420711412,-0.09001334857924723,-0.0738924080076734,-1.0219906088209276,-0.0567334776415947,-0.1939152115200355,-1.1041721706670977,-0.2052215221175829,-0.16143017912377686,-0.733840282405806,-0.1779329796626089,-0.1051955681570904,-0.6406474821374891,-0.10183623543079526,0.06155933343733149,-1.0701964922503295,-0.10367350286556887,-0.024819723464955423,-1.4633938910142843,-0.18090452095288037,-0.09988262784359847,-1.698665692985592,-0.18304479804564558,-0.1516396128108206,-1.9569959890681048,-0.15694003228101858,ง่าย
0.0,0.0,0.0,-0.23937154378804576,-0.11052661351960914,-0.05407174568439622,-0.4774555071679073,-0.5015210558642512,-0.0758837318783254,-0.5054282521562551,-0.9003521183266269,-0.11247499468569074,-0.3129818610220328,-1.0679661108509682,-0.12878504113311928,-0.33243095303203396,-0.8858383470776883,0.010125740657202337,-0.46247212875189087,-1.1048908940131037,-0.09665394135094743,-0.4230324011829348,-0.876556937267783,-0.11901355209240365,-0.36344604118196694,-0.8964821026364913,-0.11194668662272816,-0.20530845455885188,-0.978661740327207,-0.007488388721407655,-0.31876708184537134,-1.1653720132807759,-0.13642511175802718,-0.28728764030905923,-0.7992394715453235,-0.12802957020133598,-0.2559173157564916,-0.7927280165746193,-0.07958340383272654,-0.07745083092481386,-1.024176252863401,-0.04869123015551256,-0.1926322941435647,-1.11418361965836,-0.19342219140699862,-0.16325396074979798,-0.7432446768574544,-0.16739112252383626,-0.11100874893296876,-0.643700485683233,-0.09324754654892047,0.05932730819881905,-1.076020156662237,-0.09542630582277979,-0.025028202975155744,-1.4664587085952476,-0.16734419211740176,-0.10067213747655736,-1.7007134741196337,-0.16852953849972815,-0.15418674353761336,-1.9601659780809562,-0.1434611744124998,ง่าย
0.0,0.0,0.0,-0.24257059711405296,-0.12233774607473591,-0.049939848511829636,-0.48492836731920613,-0.5113328464406988,-0.07167472289856265,-0.5128443685721139,-0.9095738202458958,-0.10868708181760806,-0.3176693809064689,-1.0874048500851154,-0.1269043245284741,-0.3296471481165897,-0.8873020378255432,0.007944692078456043,-0.4635456190770706,-1.1200018131204712,-0.10172115252118494,-0.4261914210317996,-0.9280725383333264,-0.1272268839049141,-0.3676644311554848,-0.9609508101538561,-0.12157951265065925,-0.20141216933108838,-0.9794302548988622,-0.011651359494498637,-0.31798554573645293,-1.1706480563007642,-0.14605028861269584,-0.28723513293380526,-0.8153989382355467,-0.1413122244274263,-0.2528145836482043,-0.7977941751797182,-0.09400630522079272,-0.07351139850464927,-1.0254139894969005,-0.05393229128045632,-0.1921002744422725,-1.1154939013487277,-0.20263533546307927,-0.16211382412764067,-0.7496731499281433,-0.17841565117089947,-0.10633718122240607,-0.6445579806296702,-0.10379193476569033,0.06284380850827549,-1.078273796558197,-0.10116175144614878,-0.02034198775121542,-1.4797496163573356,-0.17570688797386674,-0.09754771693462734,-1.7202981528012833,-0.17764552480143003,-0.1505596603797423,-1.9810785729019578,-0.152218155444912,ง่าย
0.0,0.0,0.0,-0.23688528696762529,-0.12651525925175608,-0.051428817939474666,-0.4772827347157868,-0.5120307774352414,-0.07669171141633828,-0.5133891590559847,-0.9102430468501768,-0.1177196707046603,-0.32461264654483485,-1.080667819609004,-0.13859978139825752,-0.3087943351601331,-0.8992145618492783,0.007878765243533176,-0.4474182138577083,-1.1260732158922175,-0.10463244559846585,-0.4132136860298022,-0.9068509460755348,-0.1287179632505292,-0.3560132053837299,-0.9319937827153176,-0.12136312176613541,-0.1831211183821492,-0.9830107674497056,-0.011953124125903561,-0.31103532006745066,-1.1710616470198254,-0.14775245555959762,-0.2792364540468387,-0.7978336214666165,-0.1376951104944681,-0.24178949484353052,-0.7863626179980469,-0.08557324921935014,-0.06007948713876733,-1.021434633829353,-0.05548805218912009,-0.188265040661715,-1.1094252330816483,-0.20487680863014193,-0.1571950524471573,-0.7392930115655619,-0.17670646222179232,-0.0984751637535173,-0.6486071463025652,-0.09921987131035594,0.07170583852036917,-1.066997406066239,-0.10423566578485603,-0.012915374012453447,-1.464348366621321,-0.17883458666748794,-0.09081809351273167,-1.69908981182829,-0.18021716534811846,-0.14404645376109163,-1.9596364517481004,-0.15415572770039948,ง่าย
0.0,0.0,0.0,-0.23772475531191817,-0.13137501052020878,-0.05150804305280241,-0.4673259429097536,-0.5150543643692411,-0.07529834426400195,-0.5010465642960039,-0.9006773150443613,-0.11326970472901529,-0.3146886983493466,-1.0625935568564602,-0.12924243568746488,-0.30351090705141154,-0.9128411693175331,0.001729131050568154,-0.43485939754050146,-1.1582591445658328,-0.11045648443932193,-0.4100213793044472,-0.9004659584327174,-0.13498026793165047,-0.35970765662952664,-0.8860896906543896,-0.12722177757777084,-0.17678413471275833,-0.9840880365555863,-0.017453460138315138,-0.29942682225911116,-1.1759592562443877,-0.15384807717357357,-0.275056119116863,-0.8132938125078045,-0.14919286994974956,-0.23778342083530224,-0.7896845557135895,-0.10166925043512381,-0.05340049356969143,-1.0139781207197784,-0.059319473014256364,-0.18084129765528656,-1.0942241185174892,-0.2070173743356135,-0.1550750783300731,-0.7284405620311764,-0.1838096473875571,-0.09720555769820488,-0.6261769111250339,-0.11057666588716206,0.07667824997492101,-1.053420438819917,-0.10603069055287533,-0.006990037293079243,-1.4485417797314395,-0.18272444821644773,-0.08211525817293522,-1.689859195622653,-0.18807458824434828,-0.1333278491753229,-1.9486388465496585,-0.16470506650416775,ง่าย
0.0,0.0,0.0,-0.23919610071369918,-0.15784066040402753,-0.0232480802984382,-0.4532902643118035,-0.5610863061020228,-0.03327190817910923,-0.50037489631983,-0.9244559294258751,-0.0626300930242187,-0.3330460196959452,-1.0794308225160796,-0.08282908331202538,-0.2620321889275442,-0.9311542540449025,0.03398480781242114,-0.3735161238888544,-1.1917366748848965,-0.05745831765938387,-0.4016835231892821,-1.1438476352492848,-0.08896783757583747,-0.3939733834305036,-1.1569080550228943,-0.08984429065205825,-0.14234408827395534,-0.9898015942939651,0.00412015641008887,-0.2704485564764909,-1.176420828697586,-0.13199511875361788,-0.2578498529234312,-0.8514334767607619,-0.15290165267070888,-0.2129381012237617,-0.7164985267907436,-0.12072737995246519,-0.018399860400869914,-1.0211709903726613,-0.04122482025481306,-0.16274673397823025,-1.1345966348574121,-0.18890002745072765,-0.14940928447229096,-0.7970472665254592,-0.18344656480421628,-0.09380239243674478,-0.6284301703787765,-0.11951355093811358,0.10948240035647103,-1.0564900925222274,-0.0874850497433386,0.04091743737995195,-1.4759637605615405,-0.16394351009962987,-0.03144339574384073,-1.7288702274035552,-0.1705383263842254,-0.08615645520434523,-1.972859838820533,-0.14779050361604132,ง่าย
0.0,0.0,0.0,-0.22878427531975945,-0.16006321557198205,-0.047646054433636655,-0.447609992308497,-0.56138734562439,-0.07223631076639911,-0.4985301290395728,-0.9471965694028053,-0.1124571222068871,-0.33368342549443225,-1.0870794837310234,-0.1330150428319013,-0.23035390239445033,-0.9412185490603048,0.010172937921847017,-0.3636670947872797,-1.1934157412575632,-0.09094904109448586,-0.3602166356900535,-0.9561530890209665,-0.11369132805467941,-0.3168181782811834,-0.9241785324458824,-0.10634379340517176,-0.11493602498263567,-0.9933130207535115,-0.010252908984950942,-0.258079996191478,-1.166771033130297,-0.14853892716254335,-0.22987617188511034,-0.8085698101455221,-0.15493136790185666,-0.17622114134085864,-0.7301898556390181,-0.11471455601171246,0.0005618176740555816,-1.0264598513308067,-0.04996496924906058,-0.15511897272510258,-1.1487215583473036,-0.19706002926132463,-0.1290288689121737,-0.786738886102231,-0.1792224598010544,-0.06659250034291826,-0.6369870651994892,-0.10892577043282056,0.12073927592396254,-1.0623572390166665,-0.09346098412787017,0.04068087565901802,-1.4699932649185337,-0.16431369472038598,-0.027470122575025808,-1.714793671964708,-0.1658802045931986,-0.07649252741222637,-1.9578884285815048,-0.13999467681427902,ง่าย
0.0,0.0,0.0,-0.2286127584075733,-0.19407643106645028,-0.02828358093083582,-0.43836378807788573,-0.5754042365911957,-0.052271594052045324,-0.48909108074115326,-0.940930810721643,-0.09541782095027952,-0.3400869071430664,-1.0829355514904404,-0.11975741679760528,-0.20720403034164156,-0.9527150368995884,0.007438355996031036,-0.36096205626677297,-1.1812632494673765,-0.09383031345941714,-0.35289812934959575,-0.9222362864455402,-0.12221934112355913,-0.3070091108736634,-0.8807851530428463,-0.1192219040415294,-0.10058618764713793,-0.9946456536835446,-0.02342416285828525,-0.2632859639105267,-1.1279903918274332,-0.15766822369478958,-0.22315320489887608,-0.7840045061464787,-0.1670046513525913,-0.1638243082276483,-0.712166830632287,-0.13368638340984526,0.007358225735524589,-1.0269486949680962,-0.06969341588177429,-0.16633319477473166,-1.1452985124464332,-0.2069881353030242,-0.13206570597900014,-0.7934421324602294,-0.18514181461811943,-0.06298895314819632,-0.6374874989081188,-0.11718858202114991,0.11564237563362849,-1.0556799948770996,-0.11871722985335094,0.03462156883112519,-1.4675271225266153,-0.1833387445131169,-0.026801071938281094,-1.7173992314851887,-0.1787388032778461,-0.07051848149343681,-1.9570167482150145,-0.1499190473935654,ง่าย
0.0,0.0,0.0,-0.2413719875946155,-0.19406696497723,-0.026088312890957935,-0.45365977453280026,-0.5900174136271648,-0.047568705888571435,-0.5135142653845075,-0.94831692590816,-0.08890123838599188,-0.3794933539843692,-1.0887047662613545,-0.115247534591601,-0.22437396029922005,-0.9506085055591789,0.01082181614912921,-0.354731551034629,-1.2171787975119268,-0.08857492378340034,-0.36986838189462695,-1.0445951280477925,-0.12000963784643262,-0.348277912521955,-1.007513605550893,-0.11894384602855723,-0.11411779739929923,-0.9932295241798861,-0.02140286340530867,-0.2632067627338019,-1.147705663735413,-0.16044999543161756,-0.23465885331958158,-0.8189445751810606,-0.18076239543162592,-0.18019976460331485,-0.7233636360451674,-0.15314178779503373,0.0027565623016214107,-1.0253299938724627,-0.06804219632195128,-0.1605633194184293,-1.1603458500004784,-0.2109788045804751,-0.13170739064400944,-0.8190437320983851,-0.19908677835383956,-0.06689674170339277,-0.6521719230164716,-0.13574338807442,0.12058240646452832,-1.0578367959539052,-0.11649527671561481,0.04243958255921983,-1.4881769732536256,-0.187298880076155,-0.02314617811384419,-1.7525888089911672,-0.18737084795577696,-0.07127272633987151,-2.0011207699052704,-0.16097739947139758,ง่าย
0.0,0.0,0.0,-0.22860772062709686,-0.1904930456870546,-0.03456338806115461,-0.4347463864151286,-0.5942365524602786,-0.05859814741030429,-0.48890956235290295,-0.9679584293830811,-0.09891242769113742,-0.34193136100830523,-1.0786456303581216,-0.12043395418903423,-0.2017881288241976,-0.9526081728843262,-0.0014450500127865076,-0.34288336280012616,-1.1883147125843585,-0.0968202624054436,-0.346662945855062,-0.9864738549720375,-0.11653091676932711,-0.3131146663552339,-0.9716309070871414,-0.10947016386496608,-0.09441377874046977,-0.9951151970694098,-0.028600008003273423,-0.2609366469015724,-1.1231056794220555,-0.16329419431369996,-0.22015175317547084,-0.786442871817685,-0.16720987325438783,-0.15669059695072557,-0.7233240407720845,-0.12954204132326888,0.015108445571970407,-1.023063308521246,-0.07124130972905954,-0.1614617283885749,-1.1330961369968027,-0.21234484050770916,-0.12407907732740141,-0.7921227509633478,-0.18996320783664833,-0.051121795916565474,-0.6517900246969219,-0.1208697262121699,0.12721520438976947,-1.0462767455488964,-0.1168461695262492,0.050915412144301404,-1.458921736839023,-0.18729870476883284,-0.012804032753516855,-1.711610653807691,-0.18672226685999796,-0.05900145419174952,-1.9535054111263879,-0.16039528243169057,ง่าย
0.0,0.0,0.0,-0.23785103015428827,-0.20132177437862447,-0.02057469658437671,-0.44188297874852467,-0.6147284186626318,-0.03703016959957587,-0.5035307382200982,-0.9724235959219532,-0.07078701606815502,-0.3659146268421901,-1.0705764918351248,-0.09211958392412696,-0.19345132107301755,-0.9460919945892148,0.011457597836013167,-0.3210346284130049,-1.2104667418154071,-0.07409717182698186,-0.36759626875991,-1.1620315535449561,-0.0960080924755121,-0.3783736261537681,-1.1787145823181053,-0.09332967319836424,-0.09036906247686119,-0.9956765215612255,-0.021157080189557382,-0.26701109530622974,-1.1284503095921248,-0.1548489578910374,-0.23258168972764892,-0.803977522541407,-0.16785702597761795,-0.16204501185288206,-0.7022740509204428,-0.1359683169678372,0.018243444820522134,-1.0263544268925806,-0.06622220270040449,-0.16475308873509695,-1.1470024818886864,-0.20629859101967116,-0.1303702439579297,-0.8215305252076346,-0.18888422209098574,-0.051573428232392075,-0.6708694195670248,-0.12329926971654903,0.1260392504931111,-1.049253532387778,-0.11271020042840724,0.04601843099708042,-1.4722468778961628,-0.18581102568101943,-0.019712417131785547,-1.7304732922690305,-0.18540464111868193,-0.0631649704509681,-1.975491749574249,-0.1596484169867449,ง่าย
0.0,0.0,0.0,-0.22103006458959032,-0.2131650257745596,-0.022467221570954658,-0.3971144090114804,-0.6365981234144283,-0.03834378422649955,-0.4608888915892119,-0.9896965820350675,-0.07071313430673978,-0.3346682276660005,-1.109331205515039,-0.08793287732276989,-0.1663536031955834,-0.9687295134811285,0.017790030883890733,-0.27169080799905404,-1.2449383123556714,-0.07710179639741048,-0.313243669652701,-1.1843183911330988,-0.10214765593120899,-0.3204044992774814,-1.1721105920258006,-0.09766383039730506,-0.06377900200660715,-0.9978859925862141,-0.011916319557308416,-0.23274771109247266,-1.1537350050748394,-0.14616046711648173,-0.20257477134755064,-0.8196004808733286,-0.15192579468305922,-0.13430181360992924,-0.702671351861151,-0.11325564816984736,0.04528262304751669,-1.0046160384677172,-0.056838802221212695,-0.12991262645739446,-1.133445645423653,-0.19458658405412674,-0.10799586155382661,-0.8141225222189482,-0.16813477770249383,-0.04059515358919325,-0.6641765001275935,-0.09665881598145339,0.15340092003815464,-1.0049268519172063,-0.10415647145033068,0.08401371765411608,-1.4140623254519888,-0.1783053800476888,0.018964756133469336,-1.6672875687797406,-0.17777050820812054,-0.02627431605397353,-1.909218348490233,-0.15103166676574165,ง่าย
0.0,0.0,0.0,-0.2135430994259468,-0.23372034202667902,-0.029872258041561985,-0.38525145856757265,-0.6578197806919943,-0.05182712244711353,-0.4532406532349666,-1.0047103200958483,-0.09089700686552782,-0.3326566706679407,-1.1243860109252777,-0.11020677471667406,-0.12525607612447073,-0.9834457524120866,0.013855319593260931,-0.25565592586880936,-1.2668173936705895,-0.09485461407624216,-0.29718838075660353,-1.109896614642504,-0.12844629666096438,-0.29256058410936886,-1.0409189426269017,-0.1254351065233269,-0.0339523512063669,-0.9992993294667032,-0.015307692555362023,-0.23000432344793703,-1.1509469304751865,-0.15907206014012737,-0.20545235080737453,-0.8107774218042858,-0.16995964081579462,-0.132754968803846,-0.698240301102198,-0.1337452632752839,0.06221172913757497,-0.9995774156252447,-0.06207293945958759,-0.1372613591045787,-1.1302654003642376,-0.2056454675211384,-0.1151182360349822,-0.801941828843661,-0.18317939741749809,-0.03744934617351418,-0.6451557862507981,-0.11250957317795285,0.1595119431970925,-0.9947582809352967,-0.11231427456080229,0.09251327666078707,-1.4102540701837267,-0.1838431332966426,0.0279271511046318,-1.6669226726387296,-0.18250111379729786,-0.014268526966586837,-1.9028590906456453,-0.15433325205211426,ง่าย
0.0,0.0,0.0,-0.20898802437811279,-0.25372917117238997,-0.022398483514807468,-0.3650259296536245,-0.6569786800306885,-0.04073299934732923,-0.4243904623323709,-0.9860694842062138,-0.07856877891544173,-0.31773242343686386,-1.1195232832629545,-0.09238424209625765,-0.10360636588258963,-1.0004823476001825,0.02727752105454981,-0.24218354783731577,-1.2310153118902871,-0.08318609379251582,-0.26466751037376113,-0.9892215015901991,-0.11796629318876246,-0.24019030725042273,-0.8768801582061476,-0.11521202834864398,-0.013834679127875423,-0.9998499773737125,-0.009754816813229882,-0.22652822044078413,-1.1539480252677394,-0.16328689109681768,-0.19388579515490748,-0.8055714343504452,-0.17810542169692126,-0.11792109248165394,-0.6843510189480783,-0.14191717754280325,0.07817508847913753,-0.9854385188009388,-0.06480933925129767,-0.13631582120833965,-1.123265325548819,-0.21522191399864937,-0.11078098841394547,-0.7869760168816238,-0.19191884036117665,-0.033309514664736146,-0.616291445827555,-0.1188902014423239,0.16652228654217163,-0.962188527335761,-0.12348489493524538,0.09592159256872451,-1.365744889280785,-0.20155024430157376,0.024318257639566795,-1.6212124263375556,-0.20215123182599226,-0.027977214786187206,-1.8487198071512205,-0.1734230397667328,ง่าย
0.0,0.0,0.0,-0.20771021736936152,-0.27273267381105404,-0.006196950577284611,-0.3487542534690014,-0.6625947134784059,-0.019430374820016437,-0.41260069554735596,-0.9773876381036182,-0.057188430994716634,-0.31578106207307244,-1.1113379333671747,-0.06990508959670975,-0.06867376898468854,-1.0006705028548264,0.05217604932690608,-0.2189408176291585,-1.2293823073656247,-0.05867520155491383,-0.25397946600093985,-0.9987564572327977,-0.09472300090218655,-0.2293969210686109,-0.904598611576848,-0.0932599441048244,0.013015827321635252,-0.9999045278776943,0.0028676850055489285,-0.2287401445940403,-1.135922063758706,-0.15204934110210544,-0.2021741901995802,-0.7834772576314505,-0.16452819321014714,-0.11361004279189696,-0.6854265150865476,-0.12624599258397234,0.09336571060197917,-0.9866748617461432,-0.06562721720198776,-0.14420544174911193,-1.0950457546038974,-0.21722194548481982,-0.11692563434879685,-0.7552164473496856,-0.18970907558176034,-0.0238520446048494,-0.6117537932368715,-0.11408911255800648,0.17062077751934943,-0.9651916913719946,-0.1372655285874574,0.10029773459942355,-1.3606787421068594,-0.21616560851845876,0.030007193593145694,-1.6040453423897152,-0.21274403892300223,-0.015026189590206237,-1.8336243930841951,-0.18054798265062175,ง่าย
0.0,0.0,0.0,-0.20941246534702473,-0.2759667198024407,0.0057107513398332345,-0.3373297509504458,-0.6683145871503023,-0.002439567383718621,-0.3966183113473252,-0.9767414948661276,-0.039055749177134134,-0.30820370025289545,-1.10590854816851,-0.051082937588159724,-0.0557257811016266,-1.0059692505293956,0.07671720048974427,-0.20588734018030092,-1.2381337378064776,-0.03338066000691084,-0.24614581456811732,-1.0140004491390586,-0.07214156092126237,-0.21924174564067234,-0.9124792899148325,-0.07089893222186273,0.023396800357755536,-0.9995249599344411,0.01973369840693447,-0.21343291698800687,-1.1428497714702963,-0.12934081454923557,-0.19514737343789942,-0.7941166423789323,-0.1432261747620514,-0.10774476557104906,-0.6938968797103104,-0.1056294978930353,0.09784832894507647,-0.9800882481559536,-0.057076834341610976,-0.14181942276847778,-1.0757902917748747,-0.20191433134533027,-0.11889970410105409,-0.7419780963467578,-0.17520135954633825,-0.02570224230965211,-0.6069088554441715,-0.10188559302011908,0.16276754021116957,-0.9551451053137091,-0.13685192763943152,0.08694959376382574,-1.336615975946275,-0.20840389423657035,0.022164306975490575,-1.5692651145580838,-0.1998333827254435,-0.013277544455745128,-1.7937631048105855,-0.16501254540560828,ง่าย
0.0,0.0,0.0,-0.2053063055565081,-0.297893549786648,0.010247115369595024,-0.3266592175534954,-0.6848176161688493,-0.0020552292317040028,-0.38125142658988004,-0.9817786720065514,-0.04179811143736696,-0.2937923279311579,-1.1208078463930493,-0.05459504640784856,-0.014321721070518106,-1.02809038046812,0.06495925577278801,-0.2026112495456308,-1.2173908405212037,-0.04612466299262214,-0.22487611323311854,-0.9517521003148637,-0.08828592379905284,-0.17578367659304808,-0.8602648867170245,-0.09353990631612545,0.06282168707581531,-0.998013357388831,0.003161927825486702,-0.2071888086531141,-1.1488256913278307,-0.14484961004779529,-0.18760034348222096,-0.7932774380861085,-0.15815869799590201,-0.0945546579639917,-0.6992927856107128,-0.12453334791401843,0.12410622508184938,-0.9608072676676015,-0.0767361673582234,-0.14247205322944118,-1.065864952617188,-0.2131368601474357,-0.1282668463068926,-0.7334101081151811,-0.17861830632459197,-0.03344032199763864,-0.607289254415989,-0.106542157016102,0.1691975811112532,-0.9151133507259042,-0.16023645034230705,0.08664616497926139,-1.2947082583591125,-0.2314946208325762,0.020038148859625283,-1.5300576988930492,-0.22308884851043337,-0.013628347660542472,-1.7599067958828876,-0.19091608192953818,ง่าย
0.0,0.0,0.0,-0.17415314495883508,-0.32292268984091993,0.04319904649684714,-0.27444248934977694,-0.7017962770788916,0.03696599096410102,-0.33221308385491494,-0.9852085901676144,-0.00338883368323209,-0.2722375296563441,-1.1088769765399737,-0.016022303842992597,0.0884875153810995,-1.041934711059571,0.1110657129128955,-0.15014904515250496,-1.21610954059169,0.017874438059370827,-0.17891435443290224,-0.9563887080444523,-0.02247332886641344,-0.1174140133229082,-0.8811831745046087,-0.03487950382781882,0.1550934892708223,-0.9875380554526532,0.026504183877848347,-0.17749726756878978,-1.1858264918861867,-0.10486183636567134,-0.18077850491622077,-0.8375386338558081,-0.11948886033511318,-0.08644916549239912,-0.7291025759868273,-0.09309445985103887,0.1825566399255126,-0.9372171960992494,-0.0742040737162004,-0.13829517316678086,-1.0756426574105118,-0.18743451167994382,-0.1453531403611833,-0.7476212015714031,-0.14674381649817944,-0.04837069339605855,-0.6223378566037144,-0.08139938218842609,0.17991726594728938,-0.8789556267140051,-0.17829307487274215,0.07644498760780422,-1.2365038817653358,-0.23980812083399444,0.0047579567880745586,-1.44891403514055,-0.23181672311210247,-0.024498869486761117,-1.6644991714541035,-0.2057978328024212,ง่าย
0.0,0.0,0.0,-0.18646632813250577,-0.33445533071206834,0.03699212488245486,-0.28739022432356925,-0.6977615376219514,0.016358915463269175,-0.34778164379337867,-0.9772916776733394,-0.03509721096997025,-0.28954780026223315,-1.1392988227397376,-0.050644555047073714,0.09441936862687564,-1.048807277661869,0.08805990324617521,-0.17310969436105483,-1.2274969034200802,-0.016795287369391263,-0.19004638815618077,-0.9357421636565763,-0.0721096046272196,-0.10454315125321292,-0.8579056241850148,-0.09740048052623887,0.161355989757403,-0.986885033104473,0.003125508604863936,-0.20168435646697883,-1.1873970511801006,-0.12316192798977263,-0.19141340756410544,-0.8142440152647988,-0.13885375177311585,-0.07734623172611696,-0.7270801659298619,-0.12331190216558624,0.17994885881033107,-0.9542283556472414,-0.09852347846526514,-0.16715056945488396,-1.0944975995876514,-0.20052515732838838,-0.15861936258995632,-0.7384448782648806,-0.15377047980445768,-0.04400937244554822,-0.6155418096025028,-0.09584017249623838,0.1662346627539293,-0.9225726307291636,-0.20530491831744382,0.05456614931767393,-1.2648736248973709,-0.2608037986214553,-0.02683196195186697,-1.4729388226986346,-0.24622537045491777,-0.06526861340828011,-1.7041505395416263,-0.22000520700159676,ง่าย
